,$\rho$
2150,0.00857097709249792
2151,0.007006981888982707
2152,0.012365882674135558
2153,0.006013387044350912
2154,0.009741439449340335
2155,0.006943169122909408
2156,0.004021945748803905
2157,0.004249298719274546
2158,0.005270553478656758
2159,0.007071889177700026
2160,0.003013078265702451
2161,0.002727070329492582
2162,0.0017551142559896168
2163,0.0030384185567890513
2164,0.0019884133561578364
2165,0.00767270465365384
2166,0.007480378173517294
2167,0.0026137029243755334
2168,0.012251190625189244
2169,0.011149371905464021
2170,0.006344974200766771
2171,0.009095687138394738
2172,0.003725999578658497
2173,0.0030054390998474735
2174,0.004519066896199122
2175,0.002748126330621096
2176,0.007148823109267605
2177,0.0044982439181104105
2178,0.002620143513038097
2179,0.001634549163132721
2180,0.00243889567407744
2181,0.0023101317330724114
2182,0.0022582226045207306
2183,0.002235178956183598
2184,0.007645639363234606
2185,0.006225826693047106
2186,0.011049440536533351
2187,0.008621494959986877
2188,0.00839002519656545
2189,0.005056354846352336
2190,0.003621524258361505
2191,0.0028957693058208425
2192,0.002980490034841988
2193,0.008373244355555217
2194,0.008127725771927429
2195,0.00726770357970193
2196,0.01248043166172283
2197,0.005384045259895009
2198,0.007227733009115372
2199,0.005319897056786004
2200,0.004691971182842868
2201,0.014213785045194298
2202,0.032750327060797224
2203,0.028931161555179316
2204,0.013186060435958893
2205,0.00668113970524971
2206,0.016784725144906785
2207,0.006134695977130633
2208,0.012430648000829854
2209,0.02766911841599095
2210,0.03761266130413954
2211,0.014002528384117308
2212,0.015754127781168185
2213,0.01449163252789833
2214,0.01776743158721576
2215,0.032411994731854105
2216,0.055624002574100447
2217,0.030964478128553005
2218,0.15971703149840677
2219,0.1762140889943814
2220,0.29129045450046226
2221,0.2899199108873095
2222,0.19474001524404005
2223,0.12355923253755231
2224,0.6336388148435821
2225,0.570730727447161
2226,0.8201513003256635
2227,0.5846837053634755
2228,0.5819720141625525
2229,0.5952354527465177
2230,0.6733288281610331
2231,0.6766202447576262
2232,0.3689719711120983
2233,0.7350944213684816
2234,0.5595607455219894
2235,0.4424593614060902
2236,0.21346295151861241
2237,0.4149519752042818
2238,0.4278797329086708
2239,0.5285415678540358
2240,0.5199366796470473
2241,0.6867198054480287
2242,0.3401263318642085
2243,0.36044100067034346
2244,0.22874488460997702
2245,0.24663151808951253
2246,0.24721993767710052
2247,0.5314712747329094
2248,0.4189805331726074
2249,0.42042769575476274
2250,0.26594841678345965
2251,0.45937608357774756
2252,0.7955988127998795
2253,0.8258400411803949
2254,0.5386415706377129
2255,0.3688629398401067
2256,0.4580051378920566
2257,0.4917310337420028
2258,0.5186266631849089
2259,0.3632819910416427
2260,0.5237428612644935
2261,0.6157594056650317
2262,0.7373584085625801
2263,0.6287998461854529
2264,0.8000507359157888
2265,0.6826016105430938
2266,0.5553356930623863
2267,0.6852861764403777
2268,0.531485586467489
2269,0.4666671357344109
2270,0.9354729743447545
2271,0.8296063923660433
2272,0.8976504066874416
2273,0.9326054515072453
2274,0.9200256894572761
2275,0.9698744179746223
2276,0.963483616693929
2277,0.9585277296509794
2278,0.9264161797170646
2279,0.9494951842775524
2280,0.9132230131844219
2281,0.9010939463672968
2282,0.7342369335570895
2283,0.4338666305490678
2284,0.6611778948060387
2285,0.7908986319851031
2286,0.7855022396588123
2287,0.7932996197700005
2288,0.7645438334039202
2289,0.8750515253310349
2290,0.9081340799257845
2291,0.9011564086514526
2292,0.8494089637535271
2293,0.9230059624192855
2294,0.873242849468347
2295,0.8676486744949299
2296,0.893969068963291
2297,0.7794821855836714
2298,0.6938724471769238
2299,0.7495730758491476
2300,0.9526717175970435
2301,0.7335339981301442
2302,0.917683308179801
2303,0.8929030989868298
2304,0.9200875570716663
2305,0.7978524166401686
2306,0.7450960116865984
2307,0.8268876439305283
2308,0.7774004454543686
2309,0.8596728385196898
2310,0.7147354273525803
2311,0.671273066040373
2312,0.5856992283669242
2313,0.5454430593698524
2314,0.48581677489765135
2315,0.683191942884544
2316,0.5325011848158676
2317,0.57118859297537
2318,0.5786907554922813
2319,0.5250296225599455
2320,0.3992165592550233
2321,0.16117292838022948
2322,0.3835237280425828
2323,0.3684927343004714
2324,0.2787705064940765
2325,0.2623092698707091
2326,0.38304446701104056
2327,0.2263333226787347
2328,0.6667707469580852
2329,0.9411944909465134
2330,0.9463348894656965
2331,0.9421495508415924
2332,0.9066661682004489
2333,0.935452867811664
2334,0.970165289193685
2335,0.9610334518284964
2336,0.937741890737407
2337,0.9280811727468352
2338,0.9609796035300412
2339,0.9081923879024104
2340,0.9331961043955991
2341,0.8383862748173629
2342,0.42401924991511225
2343,0.7630493210712163
2344,0.17538414999282476
2345,0.1876705406416713
2346,0.38261166605067515
2347,0.49182738511124
2348,0.356014770406853
2349,0.42773025836188006
2350,0.18665750544664525
2351,0.5568382373064411
2352,0.6055320100823772
2353,0.7308002571464481
2354,0.6090619815611953
2355,0.6312262982754216
2356,0.8517815283924198
2357,0.8340385634248118
2358,0.9161204864394209
2359,0.862450228384992
2360,0.8565010295367103
2361,0.8346653559682262
2362,0.8753510509456147
2363,0.7511662417304978
2364,0.9494544900445997
2365,0.9023520921813893
2366,0.9444942853710703
2367,0.7637223401304174
2368,0.12028109735447388
2369,0.17688732215785893
2370,0.14611646421074306
2371,0.23920674822633348
2372,0.12439705204595417
2373,0.3447257515826223
2374,0.6031305547686552
2375,0.36114585404763794
2376,0.29899196457345734
2377,0.22172338509200112
2378,0.11435168118883002
2379,0.231953208266248
2380,0.07792563087406884
2381,0.09944172368334311
2382,0.5972161647741869
2383,0.32497215413716585
2384,0.36973153747197646
2385,0.5406939935211056
2386,0.4864649966468269
2387,0.7510948856600427
2388,0.7396281491473298
2389,0.9475731809717601
2390,0.8504847282591795
2391,0.8615640135391012
2392,0.7921585819411098
2393,0.7377235794333247
2394,0.4166891896468816
2395,0.28795452349743433
2396,0.2318042602950612
2397,0.41700971761138
2398,0.5560564291641387
2399,0.4983472577473652
2400,0.5596215954956932
2401,0.5714058362091191
2402,0.5171320397185676
2403,0.5304083115121141
2404,0.5529958485623425
2405,0.6128285362591696
2406,0.7509745031654549
2407,0.7113408592962425
2408,0.7919653392908903
2409,0.7109552213408775
2410,0.6441541507346961
2411,0.8753791815451382
2412,0.910605018180345
2413,0.8438075560142155
2414,0.8430705205504617
2415,0.8182406335414698
2416,0.9525097527911407
2417,0.9199666991009767
2418,0.9233084099108065
2419,0.876020106889176
2420,0.94417314068901
2421,0.9387132011789943
2422,0.9446980716320685
2423,0.9107603838673567
2424,0.9137471681087653
2425,0.8791932483660564
2426,0.864929349681869
2427,0.6053270025133417
2428,0.42098838603835526
2429,0.27553519644524727
2430,0.19617827858140915
2431,0.08273635856444388
2432,0.13972143031073897
2433,0.12655615268054418
2434,0.08870021077481366
2435,0.1770541841639386
2436,0.08442791763186597
2437,0.23225685614767774
2438,0.1566589907124582
2439,0.37291721139059475
2440,0.28562089077456126
2441,0.6406668628292068
2442,0.7039020235884736
2443,0.9128579619182388
2444,0.8782521340848684
2445,0.7202509349640126
2446,0.665522260600692
2447,0.620378612200596
2448,0.9362707546820493
2449,0.9428215351521229
2450,0.9596051725314517
2451,0.9153775050321801
2452,0.8792110681443966
2453,0.9515946047803289
2454,0.8966916503856048
2455,0.9167207050698575
2456,0.9119147108986627
2457,0.937401056434487
2458,0.9262715501703256
2459,0.89923490564168
2460,0.7641552254949043
2461,0.5871694113731365
2462,0.6065072050913389
2463,0.9179668386537128
2464,0.8667365701963465
2465,0.8793109722452023
2466,0.8274742843079085
2467,0.8182962044117689
2468,0.8461459812718715
2469,0.8841803169583582
2470,0.9286174955305863
2471,0.9234593378579797
2472,0.806786847280459
2473,0.7626497013642509
2474,0.7886973011077125
2475,0.4747882207337481
2476,0.7310392115532757
2477,0.6264799892914005
2478,0.8793181658657406
2479,0.7328857703331626
2480,0.5247672059924982
2481,0.44170132228402526
2482,0.7741114599790249
2483,0.554254156319041
2484,0.6037541709695259
2485,0.48224640952764775
2486,0.6241463787882168
2487,0.41066119443635707
2488,0.39424687358923166
2489,0.5921422678487376
2490,0.6555238672576313
2491,0.6716181279537343
2492,0.5683948503357655
2493,0.8338900626098245
2494,0.8735327978780246
2495,0.9258978473488917
2496,0.8799396811906218
2497,0.9123594591605997
2498,0.9470003210709527
2499,0.8766669516794385
2500,0.9653622142842723
2501,0.9581149085837445
2502,0.894211006054692
2503,0.8473713235080658
2504,0.9162390978770865
2505,0.9165237687458853
2506,0.8445899123152188
2507,0.889379856752739
2508,0.8544480170724393
2509,0.8538017307630976
2510,0.8840093563864957
2511,0.7076084284136436
2512,0.9155977935626698
2513,0.8772528976139978
2514,0.9366152858461677
2515,0.9093420841209363
2516,0.9317824641672482
2517,0.8996345642887988
2518,0.9322095213642085
2519,0.8163871780062355
2520,0.7210554887460472
2521,0.5835337922031038
2522,0.39226238117678375
2523,0.23416040393908952
2524,0.3543516494736084
2525,0.3813687611722734
2526,0.16976951313551103
2527,0.05553594753194309
2528,0.07075017826247125
2529,0.09852265536430314
2530,0.10999334776120126
2531,0.18155106898868453
2532,0.0935151397424719
2533,0.17790550255589307
2534,0.06476902200042957
2535,0.054378926101448524
2536,0.02103637906505723
2537,0.014135869113861842
2538,0.013713058059359693
2539,0.016092156319542094
2540,0.013962309030569468
2541,0.024246557580271787
2542,0.018650271728471106
2543,0.02527193384506392
2544,0.04335847485434692
2545,0.031896483708753344
2546,0.019382695629004684
2547,0.05150070150598695
2548,0.01800925338278863
2549,0.011963397194751294
2550,0.013844077098706812
2551,0.04598077732765819
2552,0.055961501898246585
2553,0.044609036189418444
2554,0.0648014188936602
2555,0.03510157963678804
2556,0.04986370030400324
2557,0.01785971204881156
2558,0.045077720905871116
2559,0.04033878251574358
2560,0.011055485534477024
2561,0.017532069726672064
2562,0.01341887110855518
2563,0.012204982733692535
2564,0.014189857983215036
2565,0.023157947683777252
2566,0.028096790545924174
2567,0.009285283496554842
2568,0.020372050440005767
2569,0.023695464595651992
2570,0.028695735984525288
2571,0.03341661313793256
2572,0.04590118339599334
2573,0.045722388621712254
2574,0.022354364717586284
2575,0.023994958295436637
2576,0.010574073785630545
2577,0.019416229069934902
2578,0.03273937334307287
2579,0.021403365715264175
2580,0.02159231033423527
2581,0.01774013574223394
2582,0.02349302822772255
2583,0.027311979461891667
2584,0.01910219551418917
2585,0.02102255589482083
2586,0.02360347565816022
2587,0.014195004021989956
2588,0.01717249504926619
2589,0.01512030826531964
2590,0.04000358846691435
2591,0.033357291239956864
2592,0.04269422356537737
2593,0.04440441567304175
2594,0.04363715171539089
2595,0.061362755338767665
2596,0.0292331232112728
2597,0.06639011102877823
2598,0.05231414529173063
2599,0.01747940932850151
2600,0.03458980909383603
2601,0.018986950709854084
2602,0.07351998205357847
2603,0.034594272030491
2604,0.026832535071383286
2605,0.02508499104664924
2606,0.019951472428896905
2607,0.027460793783595443
2608,0.04261808132344474
2609,0.022018285940910296
2610,0.036321688595000866
2611,0.03415955732524113
2612,0.05667247650436733
2613,0.060339928083401176
2614,0.0387325516230385
2615,0.01550869020445073
2616,0.026665263179752496
2617,0.01716950432856816
2618,0.02089541369994544
2619,0.013775111144561812
2620,0.018906184048657824
2621,0.0071304475946454456
2622,0.006175383066703127
2623,0.004362213064985809
2624,0.00902231524070748
2625,0.005285350501581413
2626,0.01789254433857722
2627,0.020350451312674604
2628,0.015661517936054997
2629,0.011688556745196891
2630,0.027091802667434748
2631,0.011635886210522401
2632,0.005901798670951623
2633,0.0032898316732691917
2634,0.0031907940129669724
2635,0.008878331600057156
2636,0.002920000059324711
2637,0.0017409975948064257
2638,0.002852045777855278
2639,0.0029547524758895397
2640,0.0019902264708500012
2641,0.001441730919498779
2642,0.004469201783688938
2643,0.004175417811904333
2644,0.004148819851337841
2645,0.0047463520082885735
2646,0.0008116636912766045
2647,0.001082180847416824
2648,0.0009443534043353919
2649,0.0010061712603740508
2650,0.0013262700476716048
2651,0.0013767764061725376
2652,0.003158024224009282
2653,0.00602273465783171
2654,0.0045942683131379525
2655,0.011559312942401714
2656,0.01080437290126496
2657,0.01006879892230667
2658,0.013695487503489054
2659,0.007627421329757352
2660,0.014634178988027909
2661,0.01642113638501676
2662,0.009101609267651366
2663,0.010811758735247647
2664,0.003089937488547541
2665,0.006770181627150316
2666,0.003955624782028967
2667,0.008929190392279298
2668,0.008508876637028257
2669,0.01765881854129749
2670,0.015709204138985345
2671,0.009691479235378634
2672,0.023939621474132318
2673,0.018128590555392975
2674,0.026439138760035955
2675,0.0545367049529919
2676,0.09782242348748267
2677,0.1092605101399748
2678,0.13288692434404564
2679,0.28173828395475053
2680,0.1111781884696979
2681,0.05832175477349104
2682,0.22764464209347215
2683,0.22406212004498166
2684,0.15107027565474632
2685,0.12692690175315666
2686,0.17366267900736804
2687,0.23182564907164135
2688,0.092414875865585
2689,0.14005706467554838
2690,0.2204043614062124
2691,0.14816704499978628
2692,0.24119359961844802
2693,0.3736744259702778
2694,0.44311699480875416
2695,0.39625489901757655
2696,0.4654250158039909
2697,0.399894361835254
2698,0.29158177316518197
2699,0.5510018547897145
2700,0.11954269585450446
2701,0.11906675478119486
2702,0.16572446742723526
2703,0.3413650573212688
2704,0.49630816436140895
2705,0.7996797771477548
2706,0.7159052079254798
2707,0.8830740293897004
2708,0.5361596256186689
2709,0.4380320333138117
2710,0.2557817002091352
2711,0.4482140479945568
2712,0.746972587319038
2713,0.4164534938937749
2714,0.4848614991141716
2715,0.4665685748698538
2716,0.3642557775145724
2717,0.34172585406696065
2718,0.2013036540332195
2719,0.21386709834778547
2720,0.16917633433753207
2721,0.22600225462245013
2722,0.17746004704132817
2723,0.42957412169086256
2724,0.23535418150517645
2725,0.15233966486083958
2726,0.24580038657276415
2727,0.2388279342129296
2728,0.20391068172438367
2729,0.10533187950365508
2730,0.5174488267470514
2731,0.5463334132656893
2732,0.6510864325352259
2733,0.7747076015318674
2734,0.8333417597976237
2735,0.6369509319514655
2736,0.5400082637992045
2737,0.835039148011924
2738,0.7787828062323227
2739,0.8443904425264777
2740,0.8476909720072788
2741,0.9005624497624427
2742,0.8857201824138858
2743,0.7635271446646964
2744,0.9526715268215997
2745,0.9556192909643942
2746,0.9508923219907851
2747,0.9163505188295098
2748,0.852662825807668
2749,0.9246901111914008
2750,0.943946389029591
2751,0.9016878427261501
2752,0.9022283644935787
2753,0.9462454034327507
2754,0.8692854006719845
2755,0.8604961958182378
2756,0.8930497355896752
2757,0.9243975592638879
2758,0.9259968650811543
2759,0.820885388084464
2760,0.7657128226435125
2761,0.8144327053417818
2762,0.9520632178633165
2763,0.9661800183884109
2764,0.9493604670403445
2765,0.9581672368650979
2766,0.9480833787451447
2767,0.9569313253517864
2768,0.9500282440034337
2769,0.9723679027093597
2770,0.9597875290452949
2771,0.9309391454956807
2772,0.9665992435940376
2773,0.9500873674011441
2774,0.9429404253601862
2775,0.8462033752894993
2776,0.9270950122081092
2777,0.9651543476821353
2778,0.9752747272201174
2779,0.9169779424936619
2780,0.9595239440210596
2781,0.9559526232850442
2782,0.9731113069803171
2783,0.9168954488255623
2784,0.9229629444522214
2785,0.9716282815720297
2786,0.9543127184375614
2787,0.9403450335739755
2788,0.9087812048941575
2789,0.8857950904763197
2790,0.8987310585840405
2791,0.8880788398998664
2792,0.9471402023087266
2793,0.9465424763986447
2794,0.9736452679746398
2795,0.8982207299866374
2796,0.8941020820325983
2797,0.8356406648726761
2798,0.7171838813354147
2799,0.8499719863202302
2800,0.6437522386362242
2801,0.5971316419199616
2802,0.754341368126783
2803,0.7713392175644068
2804,0.8223877170078405
2805,0.6360892966560577
2806,0.8234695542331073
2807,0.7914231388603908
2808,0.8363546189504055
2809,0.7042318100192352
2810,0.7889142361511229
2811,0.46455715399619235
2812,0.5335677374816084
2813,0.47784159911542895
2814,0.5571693142151966
2815,0.6489826160609957
2816,0.8576951671903182
2817,0.8859304475054839
2818,0.9041620604591388
2819,0.8993194225093893
2820,0.7293610248718628
2821,0.720499427316109
2822,0.6627395957728422
2823,0.8325264403057858
2824,0.860007417908259
2825,0.9251032443983999
2826,0.7029524979332997
2827,0.8527072148459024
2828,0.8855532496545433
2829,0.7759331145094258
2830,0.8524330748752172
2831,0.8143515787864248
2832,0.7946420184211115
2833,0.5145923978577424
2834,0.8097028914884884
2835,0.9458910517497193
2836,0.9131841559335129
2837,0.9580199710280246
2838,0.4039556839683191
2839,0.16319585350496124
2840,0.23354361694387252
2841,0.15949811501796315
2842,0.26479204761771596
2843,0.24301423125055832
2844,0.4934220264643168
2845,0.3820604000881861
2846,0.5362814124200441
2847,0.7458902570344366
2848,0.7359739462712965
2849,0.6067614571704959
2850,0.6469826368224357
2851,0.7119089213587958
2852,0.9074781485605375
2853,0.8657519146288533
2854,0.7609628872251873
2855,0.9611755058220245
2856,0.9119809174501626
2857,0.978478339253584
2858,0.7111875686538336
2859,0.6474087356929236
2860,0.888788097680748
2861,0.9233958884650496
2862,0.8540742953331273
2863,0.9136190241382819
2864,0.7041306756710016
2865,0.757924424715391
2866,0.5087655169169476
2867,0.4142922514016105
2868,0.40953037996911934
2869,0.4457037454935575
2870,0.39828714132818455
2871,0.5595951634351402
2872,0.6584892589055367
2873,0.4543730063662611
2874,0.3695855585293811
2875,0.506405423741534
2876,0.531683481300714
2877,0.8086260344679306
2878,0.8681942027104093
2879,0.5375154678568971
2880,0.7045021610572102
2881,0.5709952793030891
2882,0.565321753982909
2883,0.7449243113500851
2884,0.5839739881211209
2885,0.6961958731672715
2886,0.47865464539146646
2887,0.9181414464200022
2888,0.886628192715536
2889,0.7879787723898591
2890,0.7366796674304589
2891,0.7171107642845006
2892,0.7522485825779317
2893,0.8039128163008243
2894,0.7956042020972481
2895,0.5679116120045732
2896,0.5599521470607537
2897,0.40313245762727573
2898,0.6128851317280001
2899,0.7335399527062839
2900,0.5674076020312678
2901,0.7949936291960399
2902,0.8502411805882523
2903,0.863138482327762
2904,0.7674327914905639
2905,0.7273282998026915
2906,0.8240078201100264
2907,0.8910052696163666
2908,0.9168311902419133
2909,0.8263487399313261
2910,0.5345808409004126
2911,0.763343721534675
2912,0.8192077085718183
2913,0.8108470174194509
2914,0.9250224973892837
2915,0.8802891796548723
2916,0.8778495984452306
2917,0.8764769860629411
2918,0.912810558103193
2919,0.8849952773656085
2920,0.7654803815122173
2921,0.8306124322071423
2922,0.7494955842889319
2923,0.3876850074459921
2924,0.5932545253279151
2925,0.5948177364078264
2926,0.7729179206309726
2927,0.804375126955886
2928,0.6468499524538978
2929,0.72872280426987
2930,0.6394031428124917
2931,0.688542256346837
2932,0.5589778217131052
2933,0.7432244242385704
2934,0.7375430838361517
2935,0.6984429540397067
2936,0.6695821661726146
2937,0.4130931016860633
2938,0.5632261737632153
2939,0.8393834875816467
2940,0.6826371800210114
2941,0.5964504661716036
2942,0.8163384112979202
2943,0.9255912188069549
2944,0.9157458159462487
2945,0.684337672271652
2946,0.8757376877970159
2947,0.875945546923963
2948,0.9090056371494026
2949,0.9212194947169932
2950,0.9431849465019334
2951,0.9148763351570758
2952,0.9394395934653097
2953,0.8051109172567442
2954,0.8464339842341126
2955,0.9635020938901004
2956,0.8290604498726584
2957,0.9086775971102545
2958,0.8933952053722761
2959,0.8998213751984417
2960,0.9604743920617967
2961,0.7927597253351856
2962,0.6489477893472746
2963,0.8641663343657301
2964,0.9122681495077382
2965,0.9076664059109724
2966,0.9247974450688564
2967,0.7805732255169205
2968,0.9184293586658901
2969,0.9248137322470378
2970,0.9502984694407457
2971,0.8810803982703695
2972,0.9242667126734968
2973,0.8257240858095516
2974,0.6180868569156405
2975,0.44324520136763357
2976,0.6522710573906036
2977,0.3263035645444308
2978,0.4038080591563964
2979,0.6199827531097946
2980,0.7585112342029443
2981,0.7832505082031131
2982,0.9501856982146957
2983,0.8928993369780156
2984,0.9326417276080884
2985,0.9247744626948388
2986,0.9382546199280964
2987,0.9039194511620343
2988,0.873197681318738
2989,0.9204558378560634
2990,0.8889670517604951
2991,0.8353418140070774
2992,0.9013378439906817
2993,0.8550222050193815
2994,0.872112269452152
2995,0.7909406694106118
2996,0.5897134469661753
2997,0.20113693321785014
2998,0.20247759916913655
2999,0.253420968341069
3000,0.5357872006523624
3001,0.4347385302614662
3002,0.5515170434588971
3003,0.5249477032480477
3004,0.5273993855303678
3005,0.7845241637746387
3006,0.8659401199020135
3007,0.8604413273881008
3008,0.898164991333342
3009,0.8362911337772485
3010,0.7448802204852862
3011,0.7673823528153711
3012,0.8530350928546586
3013,0.7925033613809715
3014,0.8990011359824527
3015,0.7725148924376001
3016,0.6056820970692988
3017,0.738119097740869
3018,0.8548426577097111
3019,0.9008078107238878
3020,0.9270152513837498
3021,0.9534568151998348
3022,0.9377205689866842
3023,0.9463542698510231
3024,0.9396513382396962
3025,0.9532059141227923
3026,0.9538501905428022
3027,0.8366855128445632
3028,0.7984451044256538
3029,0.868008281182131
3030,0.7617590570786721
3031,0.8514465271757637
3032,0.4717044922760947
3033,0.5094359692358487
3034,0.28691472789638467
3035,0.3458722897491615
3036,0.3502201593790599
3037,0.23678029973213535
3038,0.24371160356321922
3039,0.11899461896956137
3040,0.110765350855309
3041,0.3309683879055278
3042,0.14258367548427622
3043,0.055113391777250914
3044,0.18553994422340617
3045,0.15486795039900578
3046,0.47711742574552374
3047,0.2840133013637661
3048,0.2744265118283088
3049,0.04358161488087904
3050,0.11303468176824158
3051,0.10403419617262569
3052,0.10399118990303058
3053,0.2051265118055085
3054,0.08027076643445116
3055,0.07084855902175702
3056,0.019342485039253766
3057,0.014711687262943392
3058,0.0032173234584437264
3059,0.003496914739095709
3060,0.0041758806058576235
3061,0.001892893214611832
3062,0.0026793604082374274
3063,0.0022452591711978054
3064,0.006995275848526301
3065,0.005671324336951984
3066,0.006959133285488917
3067,0.006927497769093154
3068,0.02282017443681628
3069,0.0293713927966808
3070,0.02682880952342383
3071,0.017886230747000697
3072,0.04088757924284423
3073,0.032830989816602645
3074,0.02265268907866561
3075,0.026346523600618916
3076,0.025325267941174307
3077,0.023240196572657815
3078,0.017361011182352653
3079,0.020055104953478887
3080,0.015406789313441955
3081,0.03206527566397275
3082,0.026406171305388616
3083,0.01267943820589277
3084,0.01414658274873494
3085,0.050774351717504315
3086,0.04419277848394991
3087,0.009843579658273455
3088,0.01866491728611154
3089,0.018110535156918576
3090,0.022025292454748418
3091,0.018378141161113273
3092,0.013887111872420792
3093,0.02383219069660618
3094,0.014762796289802238
3095,0.014538515241771544
3096,0.024096281060319732
3097,0.02631183463940348
3098,0.012597090748196687
3099,0.028495831994391412
3100,0.02237505068052388
3101,0.022841208440033043
3102,0.014475350262826984
3103,0.048234352664117366
3104,0.07163894540804511
3105,0.04599909486396025
3106,0.03672347297851385
3107,0.0185509675291917
3108,0.09295867212244217
3109,0.09545514616682071
3110,0.12435250340619128
3111,0.11974938826957597
3112,0.13668255347007965
3113,0.2605045679474144
3114,0.8034191969340371
3115,0.8689898727625562
3116,0.9321372252329336
3117,0.820527153817014
3118,0.7913249484339417
3119,0.6432366439952372
3120,0.781558818527614
3121,0.9275292114926831
3122,0.8357824005326272
3123,0.7906346468455493
3124,0.6485620427706875
3125,0.6202847754901816
3126,0.31914837391116097
3127,0.293894778615891
3128,0.19662703437680884
3129,0.06950566663774037
3130,0.042787747807792716
3131,0.0420395914416134
3132,0.02961817454611458
3133,0.04834956682214939
3134,0.06449751757490396
3135,0.12124810409267943
3136,0.11435837462544886
3137,0.16882915583925176
3138,0.18361690344787146
3139,0.08748021716237675
3140,0.15167957552176933
3141,0.20073855838373358
3142,0.12103200441548642
3143,0.13897940171265835
3144,0.157295481698821
3145,0.1943203893530566
3146,0.17053540290934532
3147,0.21485234310054718
3148,0.5274721756982284
3149,0.49855635695271583
3150,0.452400628561042
3151,0.18998810815184985
3152,0.1491363921788128
3153,0.304807325527419
3154,0.2823546305196741
3155,0.3261346249451947
3156,0.21548904464771385
3157,0.12142585701640402
3158,0.09584422212784943
3159,0.12482518393507244
3160,0.21054889904890084
3161,0.19660105965462354
3162,0.26028125249160217
3163,0.08312384814973532
3164,0.2534414639881193
3165,0.0801942079802406
3166,0.048611976872406766
3167,0.055418032822127254
3168,0.04194566977526779
3169,0.09749171321159034
3170,0.08537106376505761
3171,0.14286831365834365
3172,0.2966732384304368
3173,0.2109492303814863
3174,0.28855049552072265
3175,0.3279533968029676
3176,0.47071904360977934
3177,0.38479929365668947
3178,0.3831824665593394
3179,0.34692460282378934
3180,0.5178437854329907
3181,0.44127946979714694
3182,0.5936948132076836
3183,0.7395119332526238
3184,0.5436616008551234
3185,0.613318406319847
3186,0.4720150445169035
3187,0.36677402027836437
3188,0.3032581818287255
3189,0.21763747480849946
3190,0.14520327126779195
3191,0.3701094749900615
3192,0.2669441741758973
3193,0.30037058902171115
3194,0.22774351760335085
3195,0.37967652211242636
3196,0.15280582635381626
3197,0.3398929683650612
3198,0.591326951233557
3199,0.5046025611834124
3200,0.5270228597229155
3201,0.3455471873079769
3202,0.33589330481282664
3203,0.30245994091393175
3204,0.6174519456012371
3205,0.20848725290203185
3206,0.3386988493185378
3207,0.31890161308574827
3208,0.5844768216720007
3209,0.5396506377287361
3210,0.6048206197010484
3211,0.36709193306227933
3212,0.28528647328020257
3213,0.23502075091362776
3214,0.24129034052287954
3215,0.6422724520795204
3216,0.4167015773042712
3217,0.31475949799603115
3218,0.4211394279221026
3219,0.3984275269505819
3220,0.5446620268260292
3221,0.8824904314451202
3222,0.7855633684390159
3223,0.8405765884759798
3224,0.7349069742556383
3225,0.6206588137574299
3226,0.4183370074969166
3227,0.5339716316681267
3228,0.9500871371720967
3229,0.5773313121280363
3230,0.8820019113687698
3231,0.7731889086470239
3232,0.8866288145715349
3233,0.8522059463203004
3234,0.8701543529306557
3235,0.7055290328311619
3236,0.8397952135181077
3237,0.8177612644156493
3238,0.6197589539926325
3239,0.4995198488003903
3240,0.3599483252590116
3241,0.6630992309750791
3242,0.690513333475056
3243,0.6354430007431886
3244,0.7619378035850164
3245,0.703162668486481
3246,0.5211521245392486
3247,0.8586126440646656
3248,0.8056061494296167
3249,0.9474557496549865
3250,0.8627329904995837
3251,0.8673846029161772
3252,0.6944319534313782
3253,0.575978625552554
3254,0.3760794047049738
3255,0.7107550745477837
3256,0.5820871846823342
3257,0.5174120673686794
3258,0.5413825921166543
3259,0.4589115749365967
3260,0.4600045165901571
3261,0.14351986446863488
3262,0.2325789309831871
3263,0.3113576774344033
3264,0.3039317073559247
3265,0.5797907135396209
3266,0.7977792266226914
3267,0.6634708833534627
3268,0.7104846997598419
3269,0.8273094667372018
3270,0.7435723425110132
3271,0.7971316499276319
3272,0.6845837262776886
3273,0.8386505679916979
3274,0.7592142845161287
3275,0.8277757863785393
3276,0.7598993676783058
3277,0.754709446347513
3278,0.8676469457994418
3279,0.7844216411477624
3280,0.745073230395859
3281,0.7179712824722934
3282,0.8511678829541355
3283,0.8497809259906601
3284,0.9419728845316518
3285,0.9824077575293062
3286,0.9563071664346418
3287,0.9856466636514802
3288,0.9125595780874292
3289,0.889096315080243
3290,0.4799019654509489
3291,0.6041671887091569
3292,0.7394163798519897
3293,0.8568752318369657
3294,0.9077232074403154
3295,0.90295024014679
3296,0.880123756507806
3297,0.7825188091631581
3298,0.8032255938523281
3299,0.7604411783099694
3300,0.8640586767819278
3301,0.7925832297791154
3302,0.8959197605916823
3303,0.8381790377069767
3304,0.9016613845844734
3305,0.8638532283730702
3306,0.8508532163403185
3307,0.6805250468804754
3308,0.8361613474710399
3309,0.7202739885976581
3310,0.686024847656946
3311,0.8714596145748422
3312,0.7338022462419134
3313,0.9005568227781366
3314,0.9036554818652419
3315,0.8612882663999623
3316,0.9086931672158266
3317,0.6746739464952398
3318,0.7660357153123911
3319,0.8514879179509921
